班上多个老夫子,不做人云亦云的鹦鹉，独立人格、独立思考！,,67903136177,MS4wLjABAAAArCsIqdjHVYOsMIh-Rt9sQENhxmid5ROt8CLBhtZvpK4,18,7,11,0,0,0,6,12,0.3888888888888889,0.6111111111111112,3,0.16666666666666666,0,15000,125,205
熊大漂流记,,,3421299218588083,MS4wLjABAAAAKtm1hMepmtCSadntj2kKenre1Kf870dHsryAyEAUM_-5QWqV8GhEH7VyYLGyEjEp,35,35,8,0,4,10,21,0,1.0,0.22857142857142856,1,0.02857142857142857,0,1294,6,90
,,,3854492087,MS4wLjABAAAARs7JfZ18jhFTpIUz9CN5PDIHMFAsl1nYZ5ljRpKfh0A,0,0,0,0,0,0,0,0,,,0,,0,40,41,223
头头是道儿啊,,,57515991485,MS4wLjABAAAAgQ5okUBY9L3rdXhYHiExhBR5uq6kMuxTkm3BUnmPBIg,4,4,0,0,0,0,4,0,1.0,0.0,0,0.0,0,390,7,87
非凡圆月R5,,,4022438363406796,MS4wLjABAAAAbg1lDX341JrIKwaoARSWrnwe2OTef6SOlWjV3zs5GBMY19-wR-3Equ0c12g5uQRe,9,9,0,0,0,0,9,0,1.0,0.0,0,0.0,0,75,0,437
,,,6286082510,MS4wLjABAAAAqHgri6skxUurOKJv0arit1A4ZknVOLwIuIGhne4f3XU,0,0,0,0,0,0,0,0,,,0,,0,1686,25,761
,,,4680540626,MS4wLjABAAAApgc2eZsfxXM6FWUqsgUq2KIqpa5MiWnHmp8Kd473ZYk,31,0,21,0,0,0,0,31,0.0,0.6774193548387096,0,0.0,0,3998,34,114
坚持的我67952336,,,5845877203,MS4wLjABAAAAzFz2tgx4ECKSO5tdxqsLZOKYYukyiuE5SOwtn6n-r0c,716,346,114,1,5,9,325,376,0.48324022346368717,0.15921787709497207,11,0.015363128491620111,0,91000,276,117
万万妹想到哇,,,5931254237,MS4wLjABAAAA2muTctlmzMU89vbVnBdZbp6LN1hk75FEAkwPagCdLNE,20,14,19,1,0,0,13,6,0.7,0.95,4,0.2,0,34000,148,2611
萤火虫骑士,,,3954360806,MS4wLjABAAAA54wHfcCujwHzzasLP2eCNyW9GBPoCUR-bRK8GYa16Lw,104,26,18,1,0,2,22,79,0.25,0.17307692307692307,3,0.028846153846153848,0,48000,71,1123
无菌无痕,,,6121505255,MS4wLjABAAAAYCuab4aRXtaPYhmpSrFRZyDfvdsvPbZkBU1qFxPbmBQ,5,5,1,0,0,0,5,0,1.0,0.2,0,0.0,0,61,9,12
makeyoumine,,,51629670899,MS4wLjABAAAA3eYHSxXwR-nXh8j8KYNdaa0BDmhmCnW3yu8L7S99M28,15,15,9,0,0,0,13,2,1.0,0.6,1,0.06666666666666667,0,9856,81,236
苏苏格拉苏,有信仰，才不白活！,,95903687158,MS4wLjABAAAAmb6UW2yySwKgn23KpPZYwppMVGpd8iMjBfPpKX6UbcU,27,3,24,0,0,0,2,25,0.1111111111111111,0.8888888888888888,0,0.0,0,26000,20,170
噗噗通通,,,52312383994,MS4wLjABAAAAw1OQZJGDKSdguUWW4mN_nwFp6gkLMawwkDmjlbM0K2I,12,11,1,0,2,4,5,1,0.9166666666666666,0.08333333333333333,0,0.0,0,785,51,1049
OK波克,爱好广泛。,,108425748997,MS4wLjABAAAAVh2buNs-nL-TL2aJZ8f5ak5VBws1S5bKdNpNzauYYZ4,497,16,345,1,0,1,14,481,0.03219315895372234,0.6941649899396378,2,0.004024144869215292,0,71000,198,82
,,,110800331275,MS4wLjABAAAADQNfGV9Puz4bDNl9WIwQAdCVTz6Dk8OMV7HeUSzmyZk,1,0,1,0,0,0,0,1,0.0,1.0,0,0.0,0,556,3,82
我是崔大宝呀,来自济南喜欢江湖也讲人情世故。,,1855573219607054,MS4wLjABAAAAQorzsPx4Qfz5URIwQSQSeabvHoJFBiUf4zoTSybxWzlJ9Qe1DvSfZK7XCZ6oqBWs,27,27,1,0,0,12,14,1,1.0,0.037037037037037035,0,0.0,0,631,6,16
teeooth,这个人很懒，什么都没留下。,,105148744213,MS4wLjABAAAADQmAtkkBKgAAZHgOrRRWJ646PmL16fknSWIKLMzTOhU,414,382,120,8,5,0,369,32,0.9227053140096618,0.2898550724637681,39,0.09420289855072464,0,6506,156,1075
藍澀雨兲,,,6170124822,MS4wLjABAAAA_7kXzwdfzVH9ocnsZEMWwPFkv56y-Is2dL62h3iUDCM,9,9,0,0,0,7,2,0,1.0,0.0,0,0.0,0,877,18,437
好你个浩,念念不忘，必有回响,,3492905503,MS4wLjABAAAAS1sTMYwKnB-atSri9pPsvdyJNtyyN0A5HizWrTDdli4,36,29,20,1,4,10,14,7,0.8055555555555556,0.5555555555555556,4,0.1111111111111111,0,14000,851,1445
物业都是沙Dao,打工人,,857237607416375,MS4wLjABAAAAC-mF6OOL4tQso_4NGsgyLRcogtXFYsAgzOC9Exj4J2c,5,5,1,0,0,0,5,0,1.0,0.2,0,0.0,0,515,3,108
